Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
6307,6-NACHARAM,1-KAPRA,EAST ZONE,"H.M.T. Colony, Road No.7- IInd  Lifting",17.4212733,78.5501288,DUMPER BINS
6308,6-NACHARAM,1-KAPRA,EAST ZONE,Chandamama Hospital-1st Lifting,17.427496,78.5513913,DUMPER BINS
6309,6-NACHARAM,1-KAPRA,EAST ZONE,kartikeyanagar,17.4301695,78.5480958,DUMPER BINS
6310,6-NACHARAM,1-KAPRA,EAST ZONE,police quarters,17.4301085,78.5481673,DUMPER BINS
6311,6-NACHARAM,1-KAPRA,EAST ZONE,Rajeev Nagar,17.4273882,78.5489243,DUMPER BINS
6312,6-NACHARAM,1-KAPRA,EAST ZONE,shanthi Garden,17.4232407,78.5479933,DUMPER BINS
6313,6-NACHARAM,1-KAPRA,EAST ZONE,"R.R. LABS, WALL TARNAKA (SOLEX)",17.4245127,78.5362133,DUMPER BINS
6424,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,Beside Park side Bhavani Colony,17.3215085,78.4015497,DUMPER BINS
6425,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,Premavathipet beside Govt School,17.3215038,78.4014255,DUMPER BINS
6426,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Shivarampally near market Hanuman Temple, Shivarampally",17.327892,78.4278408,DUMPER BINS
6427,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,Shivarampally Govt. DM & HO,17.3290728,78.427252,DUMPER BINS
6428,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Gandhi Statue, Bhagathguda, Behind P.Nandam Residence, Budvel",17.3339662,78.40585,DUMPER BINS
6429,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Harijan Basthi Road, Budvel, Opp Yashwanth Residence",17.3339818,78.4059542,DUMPER BINS
6430,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Near Church, Budvel",17.3339635,78.4058177,DUMPER BINS
6431,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,Beside Post Office Co-op Building Rajendranagar,17.3216297,78.4013322,DUMPER BINS
6432,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Rajendranagar Main Road, Opp: Govt. High School, Opp: Reddy Hotel",17.3214638,78.4014273,DUMPER BINS
6433,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Navajyothi Youth Club, Dr.Venkat Reddy Street",17.3215473,78.4014447,DUMPER BINS
6434,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Manikyamma Colony, NIRD Road, Opposite e-seva",17.3214532,78.401505,DUMPER BINS
6435,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Near Toddy Shop, Beside Penta Reddy Residence, Shivarampally",17.3323183,78.4286237,DUMPER BINS
6436,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"New Weaker Section Colony, Shivarampally",17.3298555,78.4283185,DUMPER BINS
6437,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Erraboda, Near Govt. School",17.3646645,78.417316,DUMPER BINS
6438,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Upperpally Ring Road, Beside Sama Bhoopal Reddy FunctinHall",17.3628318,78.422058,DUMPER BINS
6439,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Upperpally Main Road, Near Kirana General Store",17.3627685,78.4219685,DUMPER BINS
6440,60-RAJENDRANAGAR,11-RAJENDRANAGAR,SOUTH ZONE,"Upperpally Main Road, Near Sai Baba Temple",17.3628202,78.4220493,DUMPER BINS
6501,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,9 Number main road,17.35386,78.4326937,DUMPER BINS
6502,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Sulemannagar - A to Z Kirana General Store near pillers,17.3607803,78.4300955,DUMPER BINS
6503,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Quyamnagar near junction,17.3603263,78.4311647,DUMPER BINS
6504,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Shivajinagar Katta,17.3612825,78.433853,DUMPER BINS
6505,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,HUDA Colony Burial ground,17.3599135,78.4328098,DUMPER BINS
6506,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Mushkmahal main road,17.3615143,78.4354938,DUMPER BINS
6507,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Panduranganagar Kutti Shop,17.3584305,78.4315688,DUMPER BINS
6508,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Panduranganagar Karthik Kirana Shop,17.3602995,78.4311878,DUMPER BINS
6509,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Panduranganagar, S.T.Basthi, Shivalayam temple road",17.360769,78.4301008,DUMPER BINS
6510,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Hyderguda Krishnanagar Colony Bank Manager Residence Behind,17.3636043,78.4239755,DUMPER BINS
6511,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Hyderguda, Radhakrishna Nagar Colony, Beside park",17.3636083,78.4239895,DUMPER BINS
6512,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Hyderguda, Near Janapriya Road Beside Burial Ground",17.3644948,78.421587,DUMPER BINS
6513,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"New Prince Colony, Upperpally",17.3677077,78.4263405,DUMPER BINS
6514,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Piller 194, BNR Apartments Road, Upperpally",17.367749,78.4266632,DUMPER BINS
6515,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Rambagh Main road, Near Sriniketan School",17.3687957,78.4325598,DUMPER BINS
6516,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Behind Golden Palace Hotel, Near Ring Road",17.3633408,78.4295382,DUMPER BINS
6517,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,Rambagh Temple open place,17.3686967,78.432501,DUMPER BINS
6518,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Govt. School, Attapur",17.368773,78.4325465,DUMPER BINS
6519,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Opp:Ex-Chairman House, Attapur",17.3688168,78.4326052,DUMPER BINS
6520,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Opposite Mysamma Temple, Attapur",17.3686518,78.4325718,DUMPER BINS
6521,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Khajanagar Near Transformer, Attapur",17.3686543,78.4324972,DUMPER BINS
6522,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,"Kantareddy Road near grass land, Attapur",17.3686295,78.432451,DUMPER BINS
6523,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,BALAJI NAGAR,17.3663185,78.4313022,DUMPER BINS
6524,61-ATTAPUR,11-RAJENDRANAGAR,SOUTH ZONE,MOGAL NAGAR LORRY ADDA,17.3665172,78.4313052,DUMPER BINS
6539,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,YELLAIAH MADIGI - 2ND LIFT,17.3680828,78.4539237,DUMPER BINS
6540,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,MAQBQRA - 2NDLIFT,17.367221,78.448122,DUMPER BINS
6541,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,MAQBARA,17.367169,78.4482487,DUMPER BINS
6542,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,YELLAIA MADIGI,17.3680548,78.4537225,DUMPER BINS
6543,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,"RING ROAD, KAMELA",17.3627683,78.4478713,DUMPER BINS
6544,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,SHIVAJI STATUE,17.3648008,78.4480175,DUMPER BINS
6545,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,BESIDE KULSUMPURA POLICE QRTS,17.3694432,78.4474957,DUMPER BINS
6546,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,2J BUS STOP,17.3694522,78.4481393,DUMPER BINS
6547,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,NAGINA HOTEL,17.3697765,78.4506675,DUMPER BINS
6548,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,RANGANATHA SWAMY TEMPLE,17.3694518,78.4518092,DUMPER BINS
6549,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,ROYAL FUNCTION HALL,17.3691833,78.4537537,DUMPER BINS
6550,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,KAMELA ROAD NEAR DARIABAGH,17.3692703,78.4427953,DUMPER BINS
6551,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,"PATEL HOTEL BACK, PANCHABAI HALWA",17.3703208,78.4428577,DUMPER BINS
6552,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,"POCHAMMA TEMPLE, JIYAGUDA",17.3622938,78.4493818,DUMPER BINS
6553,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,"MCH GROUND, EAST",17.362846,78.4506722,DUMPER BINS
6554,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,"MCH GROUND, NORTH",17.3634723,78.4516828,DUMPER BINS
6555,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,IMAMPURA HANUMAN TEMPLE,17.3647003,78.4515732,DUMPER BINS
6556,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,ASHOK LAD JUNCTION,17.3649975,78.4513262,DUMPER BINS
6557,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,SUWWAR KUNDI,17.3691348,78.4524678,DUMPER BINS
6558,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,TALIM KHANA,17.3637897,78.4498783,DUMPER BINS
6559,62-ZIAGUDA,13-KARWAN,CENTRAL ZONE,SHIVA MANDIR BACK,17.3665638,78.4531272,DUMPER BINS
6567,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,CHISTHI CHAMAN - 2ND LIFT,17.3809352,78.4582295,DUMPER BINS
6568,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"SHIVMANDHIR, R.K PET - 2ND LIFT",17.3800092,78.4599847,DUMPER BINS
6569,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,SITHARAM BAGH LANE - 2ND LIFT,17.3855293,78.4566443,DUMPER BINS
6570,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,CHISTHI CHAMAN,17.3810423,78.4583383,DUMPER BINS
6571,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"SHIVA MANDHIR, R.K PET",17.380061,78.4598125,DUMPER BINS
6572,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,SITHARAM BAGH LANE,17.385515,78.4566348,DUMPER BINS
6573,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,SITHARAM BAGH,17.3854753,78.456628,DUMPER BINS
6574,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"SHIVMANDHIR, RAHEEMPURA",17.37149,78.457918,DUMPER BINS
6575,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,PAPALAL GALLI,17.3704608,78.4563247,DUMPER BINS
6576,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"AMBEDKAR NAGAR, RAHEEMPURA",17.3715283,78.457372,DUMPER BINS
6577,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,BHEEM NAGAR KAMAN,17.3703805,78.4554597,DUMPER BINS
6578,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,HARA DARWAZA,17.3714312,78.4539662,DUMPER BINS
6579,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,MADAHARKHAN KAMAN,17.3743973,78.4595863,DUMPER BINS
6580,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"DOOD KHANA KAMAN, RAHIMPURA",17.3699255,78.4581777,DUMPER BINS
6581,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,KAVELIKA MASJID,17.3711583,78.4585727,DUMPER BINS
6582,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,JALI HANUMAN,17.3739653,78.4596942,DUMPER BINS
6583,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,SEETHRAM BAGH,17.3822563,78.4575728,DUMPER BINS
6584,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,DILAWAR GUNJ,17.3781955,78.4582433,DUMPER BINS
6585,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,PRAKASH TALKIS MAIN ROAD,17.376149,78.4603925,DUMPER BINS
6586,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,PURANAPOOL TADDI SHOP,17.3686767,78.4572308,DUMPER BINS
6587,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,OPPT. SEETARAMBAGH,17.3825013,78.461384,DUMPER BINS
6588,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,BOIAGUDA KAMAN,17.3820898,78.461615,DUMPER BINS
6589,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,BOIAGUDA NALA,17.3844843,78.4634115,DUMPER BINS
6590,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,SEETHARAM BAGH TEMPLE,17.3832767,78.456806,DUMPER BINS
6591,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,CIB QRTS,17.3721683,78.4557153,DUMPER BINS
6592,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,BHEEM NAGAR LANE,17.3700235,78.4533477,DUMPER BINS
6593,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,"SHIVMANDHIR, R.K PET",17.3800933,78.4597582,DUMPER BINS
6594,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,ARAMGHAT KHMAN,17.3740552,78.4590543,DUMPER BINS
6595,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,S.S.K BAVAN,17.3732085,78.4567133,DUMPER BINS
6596,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,LEPRASI HOSPITAL,17.3752312,78.4583017,DUMPER BINS
6597,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,GANDI HANUMAN EAST,17.3759618,78.45674,DUMPER BINS
6598,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,LACHAMMA KUNDI,17.3794168,78.4580545,DUMPER BINS
6599,63-MANGALHAT,14-GOSHAMAHAL,CENTRAL ZONE,GUFFA NAGAR,17.3818348,78.4555737,DUMPER BINS
6612,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,SHIVLAL NAGAR,17.3754347,78.4542472,DUMPER BINS
6613,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,"HARI DARGA, JIRRA - 2ND LIFT",17.3805655,78.4503787,DUMPER BINS
6614,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,GANGA BOWLI - 2ND LIFT,17.3777847,78.4526677,DUMPER BINS
6615,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,GANGA BOWLI,17.3778268,78.4526545,DUMPER BINS
6616,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,"ELECTRIC OFFICE, MUSTHAIDPURA",17.371675,78.4526705,DUMPER BINS
6617,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,"POCHAMMA TEMPLE, ZHIRRA",17.377184,78.4496927,DUMPER BINS
6618,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,"AMBEDKAR NAGAR,( NEW P.S)",17.3750148,78.4489468,DUMPER BINS
6619,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,GANDI HANUMAN,17.3759793,78.456593,DUMPER BINS
6620,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,AMBEDKAR NAGAR,17.37501,78.4488078,DUMPER BINS
6621,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,GOPAL HOTEL,17.3775792,78.4536305,DUMPER BINS
6622,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,MAHA LAXMI NAGAR,17.3738975,78.4521617,DUMPER BINS
6623,64-DATTATHREYA NAGAR,14-GOSHAMAHAL,CENTRAL ZONE,KUMARI WADI GANDHI STATUE,17.3747727,78.451025,DUMPER BINS
6636,65-KARWAN,13-KARWAN,CENTRAL ZONE,EARA NAGAR - 2ND LIFT,17.3831083,78.4340923,DUMPER BINS
6637,65-KARWAN,13-KARWAN,CENTRAL ZONE,COCA COLA COMPANY- 2ND LIFT,17.3763455,78.43188,DUMPER BINS
6638,65-KARWAN,13-KARWAN,CENTRAL ZONE,"NEW WATER TANK, ALLURI SETHARAMARAJU NAGAR - 2ND LIFT",17.380748,78.4349573,DUMPER BINS
6639,65-KARWAN,13-KARWAN,CENTRAL ZONE,RAMSINGHPURA RICKSHAW POINT - 2ND LIFT,17.3749817,78.4378695,DUMPER BINS
6640,65-KARWAN,13-KARWAN,CENTRAL ZONE,RAMSINGHPURA RICKSHAW POINT - 2ND LIFT,17.3765692,78.431225,DUMPER BINS
6641,65-KARWAN,13-KARWAN,CENTRAL ZONE,MILAN BEKARY - 2ND LIFT,17.3775903,78.4477975,DUMPER BINS
6642,65-KARWAN,13-KARWAN,CENTRAL ZONE,MILAN BEKARY,17.3775922,78.4476887,DUMPER BINS
6643,65-KARWAN,13-KARWAN,CENTRAL ZONE,"NEW WATER TANK, ALLURI SETHARAMARAJU NAGAR",17.3808032,78.435037,DUMPER BINS
6644,65-KARWAN,13-KARWAN,CENTRAL ZONE,RAMSINGPURA RICKSHAW POINT - II,17.3749895,78.4378327,DUMPER BINS
6645,65-KARWAN,13-KARWAN,CENTRAL ZONE,RAMSINGPURA RICKSHAW POINT - I,17.3765605,78.4313785,DUMPER BINS
6646,65-KARWAN,13-KARWAN,CENTRAL ZONE,"NEAR GOVT. SCHOOL, KULSUMPURA",17.3759582,78.4391778,DUMPER BINS
6647,65-KARWAN,13-KARWAN,CENTRAL ZONE,BORE WEL AKM FUNCTION HALL,17.3747407,78.4457252,DUMPER BINS
6648,65-KARWAN,13-KARWAN,CENTRAL ZONE,"OLD TADI SHOP, KARWAN",17.375991,78.4435897,DUMPER BINS
6649,65-KARWAN,13-KARWAN,CENTRAL ZONE,5 CHAMAN GRAVEYARD,17.3765035,78.4460253,DUMPER BINS
6650,65-KARWAN,13-KARWAN,CENTRAL ZONE,TAPPACHABUTHRA P.S,17.3740167,78.4480337,DUMPER BINS
6651,65-KARWAN,13-KARWAN,CENTRAL ZONE,TALLAGADDA BUS STOP,17.3760288,78.4435547,DUMPER BINS
6652,65-KARWAN,13-KARWAN,CENTRAL ZONE,OLD SABZI MANDI NEAR CLOTH STORES,17.3713252,78.4488233,DUMPER BINS
6653,65-KARWAN,13-KARWAN,CENTRAL ZONE,NEW ROAD,17.3734422,78.4450808,DUMPER BINS
6654,65-KARWAN,13-KARWAN,CENTRAL ZONE,S.B.A FUNCTION HALL,17.3712398,78.4408173,DUMPER BINS
6655,65-KARWAN,13-KARWAN,CENTRAL ZONE,WATER WORKS OFFICE,17.3711782,78.4480228,DUMPER BINS
6656,65-KARWAN,13-KARWAN,CENTRAL ZONE,OPPT. KAMELA GATE,17.3699578,78.4463368,DUMPER BINS
6657,65-KARWAN,13-KARWAN,CENTRAL ZONE,BOREWELL KAMELA (M/R),17.3699713,78.4461937,DUMPER BINS
6658,65-KARWAN,13-KARWAN,CENTRAL ZONE,SABZI MANDI VEGETABLE MARKET,17.3724498,78.4483803,DUMPER BINS
6659,65-KARWAN,13-KARWAN,CENTRAL ZONE,KISMATH HOTEL GALLY,17.3728358,78.4483085,DUMPER BINS
6660,65-KARWAN,13-KARWAN,CENTRAL ZONE,"SAIBABA TEMPLE(PETROL BUNK), KARWAN",17.3711682,78.4481623,DUMPER BINS
6661,65-KARWAN,13-KARWAN,CENTRAL ZONE,COCA COLA COMPANY,17.376624,78.4314142,DUMPER BINS
6662,65-KARWAN,13-KARWAN,CENTRAL ZONE,BSNL SAI BABA TEMPLE,17.371538,78.4500773,DUMPER BINS
6682,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,LANGER HOUSE P.S - 2ND LIFT,17.3777653,78.42308,DUMPER BINS
6683,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,LANGER HOUSE P.S,17.377835,78.4228132,DUMPER BINS
6684,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,PRASHANTH NAGAR,17.3767292,78.4185783,DUMPER BINS
6685,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,DEFENCE COLONY,17.3753948,78.4254785,DUMPER BINS
6686,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,"NEAR MUSI, LANGER HOUSE",17.375941,78.4227958,DUMPER BINS
6687,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,"FIRE STATION, LANGER HOUSE",17.3758153,78.422941,DUMPER BINS
6688,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,BAPU GHAT OPPT. MAISAMMA TEMPLE,17.3728388,78.4147528,DUMPER BINS
6689,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,LANGER HOUSE KATTA (OPPT. HUDA PARK),17.379098,78.4163788,DUMPER BINS
6690,66-LUNGER HOUSE,13-KARWAN,CENTRAL ZONE,GOLKOND FORT,17.3837347,78.4031133,DUMPER BINS
6704,67GOLCONDA,13-KARWAN,CENTRAL ZONE,BESIDE WARD NO.9 OFFICE - 2ND LIFT,17.3834468,78.4044868,DUMPER BINS
6705,67GOLCONDA,13-KARWAN,CENTRAL ZONE,DHANLAXMIPURA (ANWAR STD) - 2ND LIFT,17.3851758,78.4067695,DUMPER BINS
6706,67GOLCONDA,13-KARWAN,CENTRAL ZONE,"AKBERPURA RICKSHAW POINT, M.D LINES - 2ND LIFT",17.3963537,78.4175492,DUMPER BINS
6707,67GOLCONDA,13-KARWAN,CENTRAL ZONE,SAJJAD COLONY - 2ND LIFT,17.3813088,78.4106368,DUMPER BINS
6708,67GOLCONDA,13-KARWAN,CENTRAL ZONE,MOTHI DARWAZA - II - 2ND LIFT,17.3847722,78.4116123,DUMPER BINS
6709,67GOLCONDA,13-KARWAN,CENTRAL ZONE,MOTHI DARWAZA - I - 2ND LIFT,17.3848575,78.4116777,DUMPER BINS
6710,67GOLCONDA,13-KARWAN,CENTRAL ZONE,DHANLAXMIPURA (ANWAR STD),17.3851735,78.406679,DUMPER BINS
6711,67GOLCONDA,13-KARWAN,CENTRAL ZONE,MOTHI DARWAZA - II,17.3847612,78.4118068,DUMPER BINS
6712,67GOLCONDA,13-KARWAN,CENTRAL ZONE,MOTHI DARWAZA - I,17.3848932,78.411479,DUMPER BINS
6713,67GOLCONDA,13-KARWAN,CENTRAL ZONE,SAJJAD COLONY,17.381216,78.4106037,DUMPER BINS
6714,67GOLCONDA,13-KARWAN,CENTRAL ZONE,BESIDE WARD NO.9 OFFICE,17.383413,78.4045502,DUMPER BINS
6715,67GOLCONDA,13-KARWAN,CENTRAL ZONE,"AKBERPURA RICKSHAW POINT, M.D LINES",17.3965218,78.4175653,DUMPER BINS
6716,67GOLCONDA,13-KARWAN,CENTRAL ZONE,MD LANE (MILATARY GATE),17.3925568,78.4188648,DUMPER BINS
6717,67GOLCONDA,13-KARWAN,CENTRAL ZONE,LANGER HOUSE MARKET,17.3782643,78.4202545,DUMPER BINS
6718,67GOLCONDA,13-KARWAN,CENTRAL ZONE,"OPPT. UHP, PANIPURA",17.377917,78.4227913,DUMPER BINS
6719,67GOLCONDA,13-KARWAN,CENTRAL ZONE,NEW GANGA NAGAR,17.3783365,78.419891,DUMPER BINS
6720,67GOLCONDA,13-KARWAN,CENTRAL ZONE,RIVERS GALLI,17.3862377,78.4026693,DUMPER BINS
6721,67GOLCONDA,13-KARWAN,CENTRAL ZONE,GOLKONDA HOSPITAL,17.3859535,78.4027117,DUMPER BINS
6722,67GOLCONDA,13-KARWAN,CENTRAL ZONE,"TRANSFORMAR, PENTIONPURA",17.3862108,78.4152492,DUMPER BINS
6723,67GOLCONDA,13-KARWAN,CENTRAL ZONE,BAGHDAD COLONY,17.3862577,78.4151115,DUMPER BINS
6724,67GOLCONDA,13-KARWAN,CENTRAL ZONE,BAGHDAD DARGA,17.3862507,78.4151333,DUMPER BINS
6725,67GOLCONDA,13-KARWAN,CENTRAL ZONE,SHISHUMANDIR,17.3861833,78.4150813,DUMPER BINS
6726,67GOLCONDA,13-KARWAN,CENTRAL ZONE,GOLKONDA BUS STOP,17.3851885,78.4032402,DUMPER BINS
6727,67GOLCONDA,13-KARWAN,CENTRAL ZONE,METHER BASTHI,17.392595,78.4189958,DUMPER BINS
6728,67GOLCONDA,13-KARWAN,CENTRAL ZONE,COMPANYBAGH,17.3861837,78.415146,DUMPER BINS
6739,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,POLICE QUERTERS - 2ND LIFT,17.3901053,78.4062167,DUMPER BINS
6740,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,MD LANE (MILATARY GATE) - 2ND LIFT,17.3884138,78.3986777,DUMPER BINS
6741,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,POLICE QUERTERS,17.3901483,78.4058803,DUMPER BINS
6742,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,NADEEM COLONY (GOLF CORT),17.3938592,78.4103603,DUMPER BINS
6743,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,TOOMBS ROAD ( IMLIKA JHAD),17.3971568,78.40283,DUMPER BINS
6744,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,KATORA HOUSE BACK SIDE,17.38895,78.4006715,DUMPER BINS
6745,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,MOHALAGUNJ,17.3862693,78.4027372,DUMPER BINS
6746,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,SHAJA NAGAR,17.390379,78.4036277,DUMPER BINS
6747,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,GOLKONDA P.S,17.3903737,78.403722,DUMPER BINS
6748,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,NADEEM COLONY NEAR MASK,17.393899,78.4001318,DUMPER BINS
6749,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,KATORA HOUSE,17.3890393,78.4005745,DUMPER BINS
6750,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,ATTARA CIDI,17.3884172,78.3986537,DUMPER BINS
6751,68-TOLICHOWKI,13-KARWAN,CENTRAL ZONE,SALE NAGAR,17.390157,78.405864,DUMPER BINS
6773,69-NANALNAGAR,13-KARWAN,CENTRAL ZONE,YOUSUF TAKIRI - 2ND LIFT,17.397832,78.4193145,DUMPER BINS
6774,69-NANALNAGAR,13-KARWAN,CENTRAL ZONE,"NEAR LIMRA HOTEL, HAKEEMPET - II - 2ND LIFT",17.4030785,78.4172623,DUMPER BINS
